label,text
0,lol u come idea
0,yes office da
0,want kiss feel next
0,k girl waiting reception ah
0,know dad back
1,final chance claim ur £ worth discount voucher today text yes savamob member offer mobile c savamob pobox uz £ sub
0,lol yes friendship hanging thread cause u buy stuff
0,u r beautiful girl ive ever seen u r baby come c common room
0,thinking lifting one
0,well available washob nobbing last night ask nickey platt instead
0,ask g iouri told story like ten time already
0,prepare pounded every night
0,office whats matter msg call break
0,da bus going home
0,say somebody named tampa
0,going ride bike
0,see knew giving break time woul lead always wanting miss curfew gonna gibe til one midnight movie gonna get til need come home need getsleep anything need b studdying ear training
0,hex place talk explain
0,please leave topic sorry telling
0,r ü going send
0,mark work tomorrow get work house meet u afterwards
0,work week
0,hi think match
0,staff placement training amrita college
0,hi happy birthday hi hi hi hi hi hi hi
0,ü still got lesson ü sch
0,put sign choose number pin show right
0,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked one remembered everytime bslvyl
0,impossible argue always treat like sub like never released remind necessary
0,see half hour
0,send ur birthdate month year tel u ur life partner name method calculation reply must
0,sac need carry
0,r still meeting dinner tonight
0,hey sexy bun day word morning ym think
1,currently message awaiting collection collect message call
0,studying free next weekend
1,double min txts month free bluetooth orange available sony nokia motorola phone call mobileupd call optout n dx
0,ya going restaurant
0,always putting business put picture as facebook one open people ever met would think picture room would hurt make feel violated
0,good sleep rhythm person establish rhythm body learn use want know
0,oh got many responsibility
0,pizza u want
0,fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like hit
0,superb thought grateful u dont everything u want mean u still opportunity happier tomorrow u today
0,ranjith cal drpd deeraj deepak min hold
0,unbelievable faglord
0,joining today formally pls keep praying talk later
0,hi yijue regarding textbook intro algorithm second edition selling
0,ya cant display internal sub gotta extract
0,who class
0,dear take care reaching home love u lot
0,pls go today lt gt dont want excuse
1,thanks continued support question week enter u draw £ cash name new u president txt an
1,someone u know asked dating service contact cant guess call revealed pobox l hb p
0,u lunch alone bored
0,simple arithmetic percentage
1,realize year thousand old lady running around tattoo
1,bangbabes ur order way u receive service msg download ur content u goto wap bangb tv ur mobile internet service menu
0,looking forward sex cuddling two sleep
0,piggy r u awake bet u still sleeping going lunch
0,prefer free day tues wed fri oso ü ask workin lor
0,yun ah ubi one say ü wan call tomorrow call look irene ere got bus ubi cres ubi tech park ph st wkg day èn
0,aight set free think could text blake address occurs quite sure thought
0,ok thanx take care
0,problem spending lot quality time together
0,hurry home u big butt hang last caller u food done starving ask cooked
0,good morning boytoy yummy lip sexy bun think crave need
0,hmm many unfortunately pic obviously arent hot cake kinda fun tho
0,gudnite tc practice going
0,ok thanx
0,make time tonight whenever cool text whenever around
0,sound better evening im costume im sure time finish tomorrow txt end
0,tell pa pain de
1,u r subscribed textcomp wkly comp st wk free question follows subsequent wks charged p msg unsubscribe txt stop custcare
0,okay wait ah
1,thanks ringtone order ref number k mobile charged £ tone arrive please call customer service
0,tomorrow onwards eve work
0,take away money worry
0,sick needy want pout stomp foot pout stomp foot want slave want
0,absolutely love south park recently started watching office
0,hey really pretty late want go lesson first join reaching tp mrt
0,date sunday
0,printed oh lt gt come upstairs
0,still game
0,long beach lor expected u dinner
0,en chikku nange bakra msg kalstiya tea coffee
0,sound good finger make difficult type
0,life face choice toss coin becoz settle question coin air u know heart hoping gudni
0,going dinner soon
0,thanks keep mind
1,save money wedding lingerie www bridal petticoatdreams co uk choose superb selection national delivery brought weddingfriend
0,k k advance happy pongal
0,allo braved bus taken train triumphed mean we‘re b‘ham jolly good rest week
1,lord ring return king store reply lotr june chance win lotr soundtrack cd stdtxtrate reply stop end txts
0,student solved cat question xam lt gt lt gt lt gt tell answer u r brilliant thing got answr
0,haha awesome u couple time coming
0,seems unnecessarily hostile
0,o called ubandu run without installing hard disk use o copy important file system give repair shop
0,joy father john john name joy father mandan
0,pls make note exposed also find school anyone else vomiting dog cat house let know later
0,need ke qi ü bored izzit suddenly thk
0,still otside le u come morrow maga
0,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night
0,yeah jay sort fucking retard
0,pete please ring meive hardly gotany credit
0,purchase stuff today mail po box number
0,ü predict wat time ü finish buying
0,lay man let know missed thought great day send bimbo ugo number ill appreciate safe
0,dai da send resume id
0,kaiez enjoy ur tuition gee thk e second option sound beta go yan jiu den msg u
0,yes saw message
0,good afternoon love job prospect missing lazy bleak hmmm happy filled love
0,depends would like treated
0,yep fine ice age
0,night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay
0,dont know support as srt thnk think p play usb
0,creep
1,new tone week include mcfly ab sara jorge shock smith switch order follow instruction next message
0,leave u always ignorant
0,way office da
0,guess want alone time could show watch
0,little difficult simple way enter place
0,think rule tamilnadu tough people
0,actually waiting week start putting ad
0,way make sure u get train worc foregate street shrub hill fun night x
0,would still cozy exhausted last night nobody went school work everything closed
0,lol would mom would fit tell whole family crazy terrible
0,near kalainar tv office thenampet
0,nt goin got somethin unless meetin dinner lor haha wonder go ti time
0,anyway going shopping co si done yet dun disturb u liao
1,yes place town meet exciting adult single uk txt chat p msg
0,ful song lyric
0,inside office still filling form know leave
0,hi darlin im helen fone im gonna b prince nite please come tb love kate
0,good evening sir hope nice day wanted bring notice late paying rent past month pay lt gt charge felt would inconsiderate nag something give great cost didnt speak however recession wont able pay charge month hence askin well ahead month end please help thank everything
0,could work reach consensus next meeting
0,nan sonathaya soladha bos
0,guy flash go call call madam take care oh
0,cute thought friendship necessary share every secret ur close frnd watever u shared true
0,eatin lunch
0,thanks hope good day today
0,could ask carlos could get anybody else chip
0,im gonnamissu much would say il send u postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx
0,hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin ward c u mrw luv jaz
0,plan yet
0,im cool ta luv v tired cause doin load planning wk got social service inspection nursery take care spk sn x
0,haha thinkin
0,god asked forgiveness little child gave lovely reply wonderful fruit tree give hurt stone good night
0,playin space poker u
0,one talking
0,love holiday monday feeling even go dentist hour
0,fighting world easy u either win lose bt fightng close u dificult u lose u lose u win u still lose
1,bored speed dating try speedchat txt speedchat like em txt swap get new chatter chat pobox w wq p msg rcd
0,list buyer
0,great
0,said okay sorry
0,think tantrum finished yeah point
0,hi chikku send nice msg
0,wylie update weed dealer carlos went freedom class lunsford
0,great comedy cant stop laughing da
0,know grumpy old people mom like better lying always one play joke
0,dunno dad said coming home bring u lunch yup go w u lor call u reach school lor
0,ok good later come find ü c lucky told ü go earlier later pple take finish ü
0,frens go lor alone wif mum n si lor
0,wet right
0,u look da lib got stuff havent finish yet
1,winner u specially selected receive £ cash holiday flight inc speak live operator claim
1,weekly cool mob tone ready download week new tone include crazy frog axel f akon lonely black eyed dont p info n
0,sent jd customer service cum account executive ur mail id detail contact u
0,problem renewal right away dont know detail
0,ok c ü
0,u download fring app
0,coming home class right need work shower
0,sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath
0,home doc gave pain med say everything fine
0,v aluable ffectionate l oveable e ternal n oble ruthful ntimate n atural e namous happy valentine day advance
0,thanks yesterday sir wonderful hope enjoyed burial mojibiola
0,much r ü willing pay
0,meet corporation st outside gap … see mind working
0,ok gentleman treat dignity respect
1,kit strip billed p netcollex ltd po box ig oja
1,welcome please reply age gender begin e g
0,got gas money chance gang want go grand nature adventure
1,eerie nokia tone u rply tone title eg tone dracula title ghost addamsfa munsters exorcist twilight www getzed co uk pobox w wq p
0,going orchard laready reaching soon u reaching
0,kindly send one flat lt decimal gt today
0,k special
1,u r winner u ave specially selected receive £ cash holiday flight inc speak live operator claim p min
0,sorry sent blank msg yup trying serious studying
0,gonna pick burger way home even move pain killing
0,fine thats way u feel thats way gota b
0,oh fuck sake like tallahassee
0,happy sad one thing past good morning
0,send id password
0,yup finished c ü
0,darling sister school resuming minimum wait period reapply take care
0,hmm bit piece lol sigh
0,k k performed
0,look fuckin time fuck think
0,need go get
0,ya came ago
0,wil lt gt minute got space
0,takin shower yeah leave done
0,tell drug dealer getting impatient
0,anyway seriously hit back otherwise light armand always shit vomiting
0,today going college able atten class
0,bbq sat mine ish ur welcome come
0,bring tat cd forget
0,campus library
0,yes said
0,uncle timi help clearing car
1,text pas collect polyphonic ringtones normal gprs charge apply enjoy tone
0,dare ask luck sorting car
0,great p diddy neighbor come toothpaste every morning
0,hey look like wrong one kappa guy number still phone want text see around
0,ok chinese food way get fat paying lipo
1,natalja f inviting friend reply yes see www sm ac u nat stop send stop frnd
0,willing go apps class
0,broke list reason nobody town tell sarcastic faggy
0,hey booked pilate yoga lesson already haha
0,mmmmmm love much ahmad wait year begin every second take closer side happy new year love
0,boy late home father power frndship
1,hmv bonus special pound genuine hmv voucher answer easy question play send hmv info www percent real com
0,old orchard near univ
0,i‘ll look frying pan case it‘s cheap book perhaps that‘s silly frying pan isn‘t likely book
0,yeah thinking
0,havent add ü yet right
0,hey missed tm last night phone charge smile meeting friend shortly
0,oops mum somerset bit far back tomo see soon x
0,great church holla get
0,u better go sleep dun disturb u liao u wake msg lor
0,excellent ready moan scream ecstasy
0,goodnight da thangam really miss u dear
0,supervisor find one lor thk student havent ask yet tell u aft ask
0,oh god happy see message day
0,u find time bus coz need sort stuff
0,dunno juz askin co got card got salon called hair sense tot da one ü cut ur hair
0,watching ajith film ah
0,looked addie go back monday suck
0,omg could snow tonite
0,think actually talk call bos morning went place last year told could go get car fixed cheaper kept telling today much hoped would come back always regretted getting number etc
0,u say leh course nothing happen lar say v romantic jus bit lor thk e nite scenery nice leh
0,yar lor actually quite fast co da ge slow wat haha
0,supposed wake gt
0,oh god taken teeth paining
0,chinatown got porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin
0,nope since ayo travelled forgotten guy
0,r u yet wearing blue shirt n black pant
0,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning
0,yet chikku going room nw bus
0,gentle princess make sweet gentle love
0,work mon thurs sat cant leh booked liao day u free
0,wat time r ü going xin hostel
1,freemsg fancy flirt reply date join uk fastest growing mobile dating service msg rcvd p optout txt stop reply date
0,tot u outside co darren say u come shopping course nice wat jus went sim lim look mp player
0,come n pick ü come immediately aft ur lesson
1,call use ur min call cast p min mob vary service provided aom gbp month aom box er u stop age
0,u studying sch going home anyway b going sch later
0,message phone holding
0,im inperialmusic listening weirdest track ever byleafcutter john sound like insect molested someone plumbing remixed evil men acid
0,yes outside like hour called whole family wake cause started
0,shall send exe mail id
0,machan go gym tomorrow wil come late goodnight
0,buy blackberry bold torch buy new used let know plus saying buy lt gt g wifi ipad saying lt gt g
0,pub
0,guy bitching acted like interested buying something else next week gave u free
0,nothing jus tot u would ask co u ba gua went mt faber yest yest jus went already mah today going jus call lor
0,guess worried must know way body repair quite sure worry take slow first test guide ovulation relax nothing said reason worry keep followin
0,hey going lo lesson gym
0,shame maybe cld meet hr tomo
0,problem
0,dont make ne plan nxt wknd coz want u come ok
0,meet lunch la
0,hi baby im sat bloody bus mo wont home wanna somethin later call later ortxt back jess xx
0,sorry battery died come getting gram place
1,believe true incredible txts reply g learn truly amazing thing blow mind fwd p txt
0,need get
1,hottest pic straight phone see getting wet wanting xx text pic txt cost p textoperator g ga xxx
0,opposite side dropped
0,lol would despite cramp like girl
0,hospital da return home evening
1,hope enjoyed new content text stop unsubscribe help p provided tone co uk
0,got mail panren paru
0,haha heard text around
0,oops lt gt
0,cool text
0,getting worried derek taylor already assumed worst
0,mag meeting avo point
0,believe attached seeing every day know best get babe go teach class midnight
0,little med say take every hour pain back took another hope die
0,macha dont feel upset assume mindset believe one evening wonderful plan u let life begin call anytime
0,wait min stand bus stop
1,moby pub quiz win £ high street prize u know new duchess cornwall txt first name unsub stop £ sp arrow
0,ur paper today e morn aft
0,like lt gt question
0,good afternoon loverboy go day luck come way think sweetie send love across sea make smile happy
0,r home come within min
0,meant say cant wait see u getting bored bridgwater banter
0,noe da car later c lar wearing short
0,kind missed train co asthma attack nxt one half hr driving sure park
0,booked ticket pongal
0,tagged friend seemed count friend
1,customer loyalty offer new nokia mobile £ txtauction txt word start get ctxt tc p mtmsg
0,good morning im suffering fever dysentry able come office today
0,ya ü taking ure practical lesson start june
0,night worrying appt shame missed girl night quiz popcorn hair
0,jay say double faggot
1,forwarded free entry £ weekly comp send word enter c www textcomp com
0,ever green quote ever told jerry cartoon person irritates u always one love u vry much fails express gud nyt
0,let catch sometime next week
0,oh kay sat right
0,promise getting soon text morning let know made ok
0,lil fever fine
0,great shoot big load get ready
0,k k tomorrow onwards started ah
0,ok ok ok whats ur today plan
0,st andre virgil cream
0,bugis oso near wat
1,sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr £ sp tyrone
0,k call ah
0,gonna go get taco
0,erm thought contract ran th october
0,sound great im going sleep good night
0,know result
0,hey gal u wanna meet dinner nìte
0,sorry battery died yeah
0,dunno let go learn pilate
0,mean february april getting place stay hustle back forth audition season since sister moved away harlem
0,eh den sat u book e kb liao huh
0,wat da model num ur phone
1,free day sexy st george day pic jordan txt pic dont miss every wk saucy celeb pic c pocketbabe co uk £ wk
1,someone conacted dating service entered phone fancy find call landline pobox n tf
0,yes princess want catch big strong hand
0,da whats plan
0,age abj
0,say hi drugdealer
0,know thing wrong everyso often panicks start goin bout bein good enough …
0,exam february wish great day
0,hate call didnt accept even single call mine even messaged
0,yep great loxahatchee xmas tree burning lt gt start hour
0,hhahhaahahah rofl wtf nig leonardo room something
0,well general price lt gt oz let know much want
0,anyone call treadmill say buy make sure working found ad craigslist selling lt gt
0,aight lemme know
1,www applausestore com monthlysubscription p msg max month csc web age stop txt stop
0,reach ten morning
1,dear u invited xchat final attempt contact u txt chat
1,spjanuary male sale hot gay chat cheaper call national rate p min cheap p min peak stop text call p min
1,wamma get laid want real doggin location sent direct mobile join uk largest dogging network txt dog nyt ec lp £ msg
0,height oh shit situation guy throw luv letter gal fall brother head who gay
0,oh unintentionally bad timing great finger train play along give fifteen min warning
0,hey iouri gave number wylie ryan friend
0,hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss
0,guy leaving
0,sorry went bed early nightnight
0,nothing really making sure everybody speed
0,lol yep yesterday already got fireplace another icon sitting
1,free polyphonic ringtone text super get free poly tone week sn pobox nr z subscription pw
0,checked heading drop stuff
0,doesnt make sense take unless free need know wikipedia com
0,ride equally uneventful many pesky cyclist around time night
0,k happen tonight
0,going bath msg next lt gt min
0,dance river
0,started skye
0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
0,huh fast dat mean u havent finished painting
0,send ur friend receive something ur voice speaking expression childish naughty sentiment rowdy ful attitude romantic shy attractive funny lt gt irritating lt gt lovable reply
0,discussed mother ah
0,unlimited text limited minute
1,know someone know fancy call find pobox l hb p
0,hard believe thing like say lie think twice saying anything
0,common hearin r u wat r u ur day let ask u something different u smile today gud evng
0,dude like buff wind
0,taught ranjith sir called sm like becaus he verifying project prabu told today pa dont mistake
0,hello hello hi lou sorry took long reply left mobile friend lancaster got bak neway im sorry couldnt make ur bday hun
0,thanks da thangam feel happy dear also miss da
0,sef dey laugh meanwhile darling anjie
0,sorry man stash ran dry last night pick sunday
1,specially selected receive pound award call line close cost ppm c apply ag promo
0,pandy joined w technology today got job
0,also thk fast xy suggest one u dun wan ok going rain leh got gd
0,kallis home ground amla home town durban
0,said text one time
0,think mentor percent sure
0,hiya comin bristol st week april le got rudi new yr eve snoring drunk u bak college yet work sends ink bath
0,family happiness
0,somewhere fredericksburg
0,text way cup stop work bus
0,lmao fun
0,don‘t give flying monkey wot think certainly don‘t mind friend mine
0,good evening
1,win newest “harry potter order phoenix book reply harry answer question chance first among reader
0,u sure u take sick time
0,cha quiteamuzing thatscool babe probpop cu satthen hunny brekkie love jen xxx psxtra lrg portion please
1,congratulation winner august £ prize draw call prize code
0,famous quote develop ability listen anything unconditionally without losing temper self confidence mean married
0,ü ready call
0,know need get hotel got invitation apologise cali sweet come english bloke weddin
0,sir waiting call
0,well babe swollen gland throat end
1,get ur st ringtone free reply msg tone gr top tone phone every week £ per wk opt send stop
0,alright bring see like lt gt min
1,call send girl erotic ecstacy p min stop text call nat rate
0,intrepid duo great time see soon
0,come right ahmad
0,garage key bookshelf
0,love brother time talk english grin say hey muhommad penny say hello across sea
0,im good thinking
0,day asked anand number
0,good day mine really busy much tomorrow night
0,meant apology texting get drug lt gt night
0,sorry chikku cell got problem thts nt able reply u msg u
0,somebody go andros steal ice
0,dont give monkey wot think certainly mind friend mine sleep wiv wud annoyin
0,nothing spl wat abt u whr ru
0,office around pm going hospital
0,hope know still mad
0,got back dislike bed
1,mobile month u r entitled update latest colour mobile camera free call mobile update co free
0,nite nite pocay wocay luv u n e thing eva promise ring u morrowxxxx
0,sound like many talent would like go dinner date next week
0,night sweet sleep well see exorcism emily rose may never sleep hug snogs
1,urgent nd attempt contact u u £ call b csbcm wc n xx callcost ppmmobilesvary max£
0,eat fo lunch senor
0,also hi wesley
0,september
0,n funny
0,call carlos phone vibrate acting might hear text
0,love aathi love u lot
0,hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx
0,neither sterm voice studying fine sure thing resolved tho anyway fab hols
0,trouble class go well due dodgey one … expecting mine tomo see recovery time place
0,aight fuck get later
0,meeting call later
0,leave wif lar ü wan carry meh heavy da num familiar ü
0,u goin nite
0,ya ok vikky vl c witin lt gt min il reply u
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
0,picked receipt something earlier
0,boooo always work quit
0,e timing go w u lor
0,haha awesome might need take doin tonight
0,wow never realized embarassed accomodations thought liked since best could always seemed happy cave sorry give sorry offered sorry room embarassing
0,hmm uncle informed paying school directly pls buy food
0,dont know come ask question like dont mistake
0,way home went change batt watch go shop bit lor
0,stuck da middle da row da right hand side da lt
0,hi jess dont know work call u im home eve xxx
0,problem walk around julianaland oblivious going around say thing constantly go one ear go whatever want know upset listen tell going upset want surprised mad
0,sent wife text buy tell relax go get wkend
0,ok may free gym
0,wishing great day moji told offer always speechless offer easily go great length behalf stunning exam next friday keep touch sorry
0,shuhui bought ron present swatch watch
0,dude avatar imp one point thought actually fly room almost tried hittng one reflex
1,ur going bahamas callfreefone speak live operator claim either bahamas cruise of£ cash opt txt x
0,okay well thanks clarification
1,contract mobile mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record
0,call like lt gt time oh give u hypertension oh
1,taking part mobile survey yesterday text use however wish get txts send txt c www txt com p
0,anything lor go go lor
0,much torch ja
0,ha ha popped loo hello ed hello
0,cbe chennai
0,oi ami parchi na kicchu kaaj korte iccha korche na phone ta tul na plz plz
0,per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune
0,feel like dick keep sleeping text facebook message sup town
0,dint tell anything angry told abi
0,ur lecture
0,today accept day u accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy
0,jus telling u dat b leaving shanghai st instead haf time meet cya
0,taka lor wat time u wan come n look u
0,tell reached
0,usually take fifteen fucking minute respond yes question
0,still grinder
0,really tot ur paper ended long ago wat u copied jus got use u happy lar still haf study
0,house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand
0,prepare pleasured
0,k k pa lunch aha
0,k send lt gt min
0,yup anything lor u dun wan ok
0,drop tank
0,place ur point e culture module already
0,alright see bit
0,fact leave think addie go back school tues wed
0,sorry left phone upstairs ok might hectic would bird one fell swoop date
0,youdoing later sar xxx
0,stop knowing well
0,ok prob take ur time
0,nah man car meant crammed full people
0,waiting call
0,know people hit fuck yes
0,dont know getting message
1,free ringtone reply real
0,it‘s £ get ok
0,lick every drop ready use mouth well
0,hurting n meaningful line ever compromised everything love end love compromised everything gud mornin
0,hey told name gautham ah
0,gr handle victoria island traffic plus album due
0,ü comin fetch u oredi
0,always looking excuse city
0,thanks lovely wisheds rock
0,also remember get dobby bowl car
0,yeah probably sure ilol let u know personally wuldnt bother ur goin mite well
0,registered sinco payee log icicibank com enter urn lt gt confirm beware fraud share disclose urn anyone
0,gonna way specific
1,themob yo yo yo come new selection hot downloads member get free click open next link sent ur fone
0,thank much skyped wit kz sura didnt get pleasure company hope good given ultimatum oh countin aburo enjoy
0,shit babe thasa bit messed yeh shudvetold u urgran know neway illspeak u moro wen im asleep
0,dad gonna call get work ask crazy question
1,themob check newest selection content game tone gossip babe sport keep mobile fit funky text wap
0,good afternoon starshine boytoy crave yet ache fuck sip cappuccino miss babe teasing kiss
0,oh yeah clearly fault
0,fine thanks
0,cheer u tex mecause u werebored yeah okden hunny r uin wk sat sounds likeyour havin gr fun j keep updat countinlots loveme xxxxx
0,hello madam
0,hi u decide wot get bday ill prob jus get voucher frm virgin sumfing
0,u wan come dinner tonight
1,nd time tried contact u u £ pound prize claim easy call p per minute bt national rate
1,important information orange user today lucky day find log onto fantastic surprise awaiting
0,r u sam p eachother meet go house
0,keep going never intention run choose rather keep room clean say visitor maybe best choice yes wanted embarassed maybe feel feel friend want drop buy say happened morning tried everything know else
0,eldest know
0,hey dont go watch x men lunch haha
0,gal n boy walking park gal hold ur hand boy u think would run away gal jst wana c feel walking heaven prince gn
0,hey chief give bell get need talk royal visit st june
0,u early
1,reminder get pound free call credit detail great offer pls reply text valid name house postcode
0,got tea sure flavour
0,even u dont get trouble convincing tel twice tel neglect msg dont c read dont reply
0,sorry call later lt gt min
0,r u still working
1,free message jamster get crazy frog sound poly text mad real text mad crazy sound gbp week c apply
1,sparkling shopping break per person call visit www shortbreaks org uk
0,also remember bead come ever
0,jay want work first sound
0,si catching e show e afternoon watching w c u wan watch today tmr lor
0,talk others probably come early tomorrow
0,oh thkin goin yogasana den nd go den rush parco nb okie lor u call ready
0,tell quite long co finish film yet
0,worry hope photo shoot went well spiffing fun workage
1,forwarded please call immediately urgent message waiting
1,wow boy r back take uk tour win vip ticket pre book vip club txt club trackmarque ltd info vipclub u
0,respond imma assume still asleep imma start calling n shit
0,hi kate evening hope see tomorrow bit bloody babyjontet txt back u xxx
0,idc get weaseling way shit twice row
1,free ringtone text first poly text get true tone help st free tone x£ pw e£nd txt stop
0,shit surprised went spent evening french guy met town fooled around bit let fuck
1,gent trying contact last weekend draw show £ prize guaranteed call claim code k valid hr ppm
0,total disappointment texted craziest shit got
1,free nokia motorola upto mths price linerental free x net min txt mth free b tooth call mobileupd call optout wv
1,awarded sipix digital camera call landline delivery within day c box bp yr warranty ppm p p£
0,loosu go hospital de dont let careless
0,thought king hill thing
1,pdate double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd call optout yhl
1,great news call freefone claim guaranteed £ cash £ gift speak live operator
0,went fast asleep dear take care
0,drug able eat
0,thinking chuckin ur red green n black trainners save carryin bac train
0,wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem
0,hi babe im home wanna something xx
0,vl bcum difficult
0,hi shanil rakhesh thanks exchanged uncut diamond stuff leaving back excellent service dino prem
0,important prevent dehydration giving enough fluid
0,getting anywhere damn job hunting
0,well obviously people cool college life went home
0,boo thing back home little bored already
0,aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ah gee
0,alex know guy sell mids south tampa think could set like
0,working technical support voice process networking field
0,come room cannot come house co house still messy haha
0,yeah try scrounge something
0,got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling
0,nobody decide eat dad want chinese
0,said look pretty wif long hair wat thk cutting quite short leh
0,ahhh work vaguely remember feel like lol
1,recpt ordered ringtone order processed
0,hey babe sorry get sooner gary come fix cause think know go far ptbo say cost lt gt buck know might cheaper find someone second hand machine right let know want babe
0,gas station like block away house drive right since armenia end swann take howard
1,new mobile must go txt nokia collect today £ www tc biz optout gbp mtmsg txtauction
0,kinda first one get twelve aah speak tomo
0,text get call phone problem
0,dont want hear philosophy say happen
0,life spend someone lifetime may meaningless moment spent someone really love mean life
0,garbage bag egg jam bread hannaford wheat chex
0,oh shit thought trip loooooool make much sense grin sofa reference sleep couch link sent went trip oh babe go celebration rent
0,ok c ya
0,well slightly disastrous class pm fav darling hope day ok coffee wld good stay late tomorrow time place always
0,many time told stage use laugh listen aha
0,babe miiiiiiissssssssss need crave geeee sad without babe love
0,wat dear sleeping ah
0,cheer card time year already
0,born god said oh another idiot born god said oh competition knew one day two become freinds forever
0,run away frm u walk slowly amp kill u care enough stop
0,somebody set website play hold em using eve online spacebucks
0,av new number wil u use one ta
0,many dependent
0,remember day
0,k give kvb acc detail
0,done internet connection v slow can‘t send try later first thing tomo
0,also didnt get na hi hi hi hi hi
0,thanks chikku gud nyt
0,got lt gt
1,ever thought living good life perfect partner txt back name age join mobile community p sm
0,lol take member said aunt flow visit month cause developed ovarian cyst bc way shrink
0,howz person story
0,u come n search tat vid finishd
0,boy sweet word left morning sigh go day love start studying
0,r many model sony ericson also der lt gt luks good bt forgot modl
0,joy father john john joy father u an th hav lt gt iq ti ia question try answer
0,poor girl go one day lmao
0,hi mate rv u hav nice hol message say hello coz havent sent u age started driving stay road rvx
0,march ending ready call sure problem capital never complete far work lady
0,piss talking someone realise u point read backwards
0,change fb jaykwon thuglyfe falconerf
0,notice like looking shit mirror youre turning right freak
1,call germany penny per minute call fixed line via access number prepayment direct access www telediscount co uk
1,ever notice driving anyone going slower idiot everyone driving faster maniac
0,think two still need get cash def ready
1,free game get rayman golf free game arcade st get ur game setting reply post save activ press key arcade termsapply
0,sorry bathroom sup
0,keep payasam rinu brings
0,ya well fine bbd pooja full pimple even become quite black ur rite cold wearing sweatter
0,also chat awesome make regular unless see person
0,channel
0,two fundamental cool life walk like king walk like dont care whoever king gud nyt
0,honey sweetheart darling sexy bun sugar plum loverboy miss boytoy smack as go gym
0,ok lor ü reaching message
1,text banneduk see cost p textoperator g ga xxx
0,u still painting ur wall
0,alright tyler got minor crisis home sooner thought asap
1,ur chance win £ cash every wk txt play c www music trivia net custcare x p wk
0,lol know dramatic school already closed tomorrow apparently drive inch snow supposed get
0,hey ad crap nite borin without ya boggy u boring biatch thanx u wait til nxt time il ave ya
0,mean left early check co working
0,captain vijaykanth comedy captain tv drunken
0,never lei v lazy got wat dat day ü send da url cant work one
0,ha u e thing got tv watch u thk go tonight u already haf smth mind
0,staying town
0,good morning princess happy new year
0,good morning pookie pie lol hope wake u
0,smoking people use wylie smoke much justify ruining shit
0,thk ü gotta go home urself co b going shopping frens present
1,please call customer service representative pm guaranteed £ cash £ prize
0,reading gud habit nan bari hudgi yorge pataistha ertini kano
0,ok waliking ard u wan buy anything go ur house
0,great princess thinking
0,hey doc pls want get nice shirt hubby nice fiting one budget lt gt k help pls load card abi hw keep posted luv mj
0,love one law make happy person love way friendship one law never make ur friend feel alone alive gud night
1,urgent mobile xxxxxxxxx £ bonus caller prize nd attempt reach call asap
0,hey anyway
0,cool time think get
0,aight ask roommate
0,always even spirit get bb soon trying sure need
0,yar lor u noe u used dat route
0,hey late amk need drink tea coffee
0,one interested may business plan
1,sexy sexy cum text im wet warm ready porn u fun msg free recd msg p inc vat cancel text stop
0,let ur heart ur compass ur mind ur map ur soul ur guide u never loose world gnun sent via way sm com
0,wine flowing nevering
0,mum hope great day hoping text meet well full life great day abiola
0,oh usual vijay film different
0,dont send plus mode
0,play one day last year know even though good team like india
0,happened interview
0,ne thing interesting good birthday u wrking nxt started uni today
0,kind took garage centre part exhaust need replacing part ordered n taking fixed tomo morning
0,ok lor ned go toa payoh return smth u wan send wat
0,lemme know
0,hey leave friday wait ask superior tell
0,send bec temple na
0,u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friend goodevening dear
1,congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music
1,xmas prize draw trying contact u today draw show £ prize guaranteed call land line valid hr
0,dear going rubber place
0,ur physic get
0,yeah go bored depressed sittin waitin phone ring hope wind drop though scary
